,Game,Date,Avg_Players
4329,BeamNG.drive,2017-12-01,1873.69
4330,BeamNG.drive,2017-11-01,1699.06
4331,BeamNG.drive,2017-10-01,1487.16
4332,BeamNG.drive,2017-09-01,1348.97
4333,BeamNG.drive,2017-08-01,1518.21
4334,BeamNG.drive,2017-07-01,1275.83
4335,BeamNG.drive,2017-06-01,1226.74
4336,BeamNG.drive,2017-05-01,1205.13
4337,BeamNG.drive,2017-04-01,1247.77
4338,BeamNG.drive,2017-03-01,926.68
4339,BeamNG.drive,2017-02-01,975.25
4340,BeamNG.drive,2017-01-01,1044.59
4341,BeamNG.drive,2016-12-01,928.46
4342,BeamNG.drive,2016-11-01,832.46
4343,BeamNG.drive,2016-10-01,929.48
4344,BeamNG.drive,2016-09-01,811.96
4345,BeamNG.drive,2016-08-01,935.63
4346,BeamNG.drive,2016-07-01,828.52
4347,BeamNG.drive,2016-06-01,750.51
4348,BeamNG.drive,2016-05-01,712.31
4349,BeamNG.drive,2016-04-01,715.56
4350,BeamNG.drive,2016-03-01,734.53
4351,BeamNG.drive,2016-02-01,696.73
4352,BeamNG.drive,2016-01-01,636.25
4353,BeamNG.drive,2015-12-01,538.13
4354,BeamNG.drive,2015-11-01,460.70
4355,BeamNG.drive,2015-10-01,400.19
4356,BeamNG.drive,2015-09-01,410.94
4357,BeamNG.drive,2015-08-01,380.85
4358,BeamNG.drive,2015-07-01,317.49
4359,BeamNG.drive,2015-06-01,405.37
4360,BeamNG.drive,2015-05-01,218.25
4361,BeamNG.drive,2015-04-01,174.60
4362,BeamNG.drive,2015-03-01,172.13
4363,BeamNG.drive,2015-02-01,246.83
4364,BeamNG.drive,2015-01-01,137.93
4365,BeamNG.drive,2014-12-01,100.48
4366,BeamNG.drive,2014-11-01,100.36
4367,BeamNG.drive,2014-10-01,92.94
4368,BeamNG.drive,2014-09-01,86.92
4369,BeamNG.drive,2014-08-01,88.27
4370,Satisfactory,2026-04-01,19930.05
4371,Satisfactory,2026-03-01,20759.87
4372,Satisfactory,2026-02-01,17920.55
4373,Satisfactory,2026-01-01,20251.58
4374,Satisfactory,2025-12-01,19102.37
4375,Satisfactory,2025-11-01,15671.42
4376,Satisfactory,2025-10-01,16281.11
4377,Satisfactory,2025-09-01,17460.30
4378,Satisfactory,2025-08-01,19810.16
4379,Satisfactory,2025-07-01,21312.07
4380,Satisfactory,2025-06-01,19497.07
4381,Satisfactory,2025-05-01,13920.97
4382,Satisfactory,2025-04-01,17456.44
4383,Satisfactory,2025-03-01,16023.33
4384,Satisfactory,2025-02-01,14485.87
4385,Satisfactory,2025-01-01,19357.30
4386,Satisfactory,2024-12-01,24058.56
4387,Satisfactory,2024-11-01,29038.21
4388,Satisfactory,2024-10-01,60440.27
4389,Satisfactory,2024-09-01,70615.03
4390,Satisfactory,2024-08-01,7946.83
4391,Satisfactory,2024-07-01,10441.30
4392,Satisfactory,2024-06-01,7936.44
4393,Satisfactory,2024-05-01,7590.78
4394,Satisfactory,2024-04-01,10177.04
4395,Satisfactory,2024-03-01,8622.12
4396,Satisfactory,2024-02-01,8304.05
4397,Satisfactory,2024-01-01,11602.31
4398,Satisfactory,2023-12-01,14437.70
4399,Satisfactory,2023-11-01,13545.03
4400,Satisfactory,2023-10-01,7730.84
4401,Satisfactory,2023-09-01,7225.67
4402,Satisfactory,2023-08-01,8673.51
4403,Satisfactory,2023-07-01,12249.11
4404,Satisfactory,2023-06-01,9570.98
4405,Satisfactory,2023-05-01,9703.30
4406,Satisfactory,2023-04-01,11451.98
4407,Satisfactory,2023-03-01,11651.59
4408,Satisfactory,2023-02-01,12888.46
4409,Satisfactory,2023-01-01,15533.61
4410,Satisfactory,2022-12-01,15441.35
4411,Satisfactory,2022-11-01,12549.13
4412,Satisfactory,2022-10-01,14033.47
4413,Satisfactory,2022-09-01,11307.00
4414,Satisfactory,2022-08-01,9519.23
4415,Satisfactory,2022-07-01,13346.94
4416,Satisfactory,2022-06-01,9976.28
4417,Satisfactory,2022-05-01,9702.81
4418,Satisfactory,2022-04-01,10419.37
4419,Satisfactory,2022-03-01,8766.17
4420,Satisfactory,2022-02-01,10223.35
4421,Satisfactory,2022-01-01,13643.63
4422,Satisfactory,2021-12-01,16194.04
4423,Satisfactory,2021-11-01,14111.02
4424,Satisfactory,2021-10-01,8331.65
4425,Satisfactory,2021-09-01,8676.83
4426,Satisfactory,2021-08-01,7097.39
4427,Satisfactory,2021-07-01,7834.67
4428,Satisfactory,2021-06-01,8155.34
4429,Satisfactory,2021-05-01,11349.43
4430,Satisfactory,2021-04-01,14190.72
4431,Satisfactory,2021-03-01,9466.93
4432,Satisfactory,2021-02-01,7822.93
4433,Satisfactory,2021-01-01,10306.14
4434,Satisfactory,2020-12-01,9347.40
4435,Satisfactory,2020-11-01,7669.64
4436,Satisfactory,2020-10-01,6681.53
4437,Satisfactory,2020-09-01,6823.80
4438,Satisfactory,2020-08-01,9130.20
4439,Satisfactory,2020-07-01,13820.92
4440,Satisfactory,2020-06-01,16772.74
4441,Black Desert,2026-04-01,20136.12
4442,Black Desert,2026-03-01,21969.12
4443,Black Desert,2026-02-01,20551.50
4444,Black Desert,2026-01-01,19740.18
4445,Black Desert,2025-12-01,16751.32
4446,Black Desert,2025-11-01,15785.32
4447,Black Desert,2025-10-01,17208.89
4448,Black Desert,2025-09-01,18534.15
4449,Black Desert,2025-08-01,20689.27
4450,Black Desert,2025-07-01,19219.39
4451,Black Desert,2025-06-01,14363.79
4452,Black Desert,2025-05-01,15079.00
4453,Black Desert,2025-04-01,15033.34
4454,Black Desert,2025-03-01,16347.06
4455,Black Desert,2025-02-01,16490.78
4456,Black Desert,2025-01-01,19247.09
4457,Black Desert,2024-12-01,14600.98
4458,Black Desert,2024-11-01,12309.30
4459,Black Desert,2024-10-01,10404.96
4460,Black Desert,2024-09-01,12508.66
4461,Black Desert,2024-08-01,13176.74
4462,Black Desert,2024-07-01,17168.09
4463,Black Desert,2024-06-01,17188.59
4464,Black Desert,2024-05-01,15972.02
4465,Black Desert,2024-04-01,17469.92
4466,Black Desert,2024-03-01,17606.39
4467,Black Desert,2024-02-01,17978.26
4468,Black Desert,2024-01-01,18646.47
4469,Black Desert,2023-12-01,20182.42
4470,Black Desert,2023-11-01,16948.91
4471,Black Desert,2023-10-01,16253.76
4472,Black Desert,2023-09-01,18115.50
4473,Black Desert,2023-08-01,20129.63
4474,Black Desert,2023-07-01,25125.78
4475,Black Desert,2023-06-01,15629.45
4476,Black Desert,2023-05-01,14179.64
4477,Black Desert,2023-04-01,15906.38
4478,Black Desert,2023-03-01,19393.52
4479,Black Desert,2023-02-01,17248.97
4480,Black Desert,2023-01-01,18742.62
4481,Black Desert,2022-12-01,16739.97
4482,Black Desert,2022-11-01,14751.58
4483,Black Desert,2022-10-01,15567.14
4484,Black Desert,2022-09-01,12730.57
4485,Black Desert,2022-08-01,14409.08
4486,Black Desert,2022-07-01,14945.13
4487,Black Desert,2022-06-01,13183.67
4488,Black Desert,2022-05-01,14275.30
4489,Black Desert,2022-04-01,17226.68
4490,Black Desert,2022-03-01,13230.50
4491,Black Desert,2022-02-01,14586.89
4492,Black Desert,2022-01-01,18201.28
4493,Black Desert,2021-12-01,16308.09
4494,Black Desert,2021-11-01,15049.11
4495,Black Desert,2021-10-01,15566.26
4496,Black Desert,2021-09-01,17256.39
4497,Black Desert,2021-08-01,19266.80
4498,Black Desert,2021-07-01,22583.44
4499,Black Desert,2021-06-01,17209.40
4500,Black Desert,2021-05-01,16872.42
4501,Black Desert,2021-04-01,20998.72
4502,Black Desert,2021-03-01,26582.30
4503,Black Desert,2021-02-01,15495.50
4504,Black Desert,2021-01-01,17367.16
4505,Black Desert,2020-12-01,14150.67
4506,Black Desert,2020-11-01,13822.52
4507,Black Desert,2020-10-01,14747.58
4508,Black Desert,2020-09-01,16738.50
4509,Black Desert,2020-08-01,14501.52
4510,Black Desert,2020-07-01,15378.30
4511,Black Desert,2020-06-01,18250.08
4512,Black Desert,2020-05-01,19943.30
4513,Black Desert,2020-04-01,23192.80
4514,Black Desert,2020-03-01,24060.37
4515,Black Desert,2020-02-01,15032.84
4516,Black Desert,2020-01-01,14250.47
4517,Black Desert,2019-12-01,10842.09
4518,Black Desert,2019-11-01,10272.36
4519,Black Desert,2019-10-01,10326.61
4520,Black Desert,2019-09-01,11172.00
4521,Black Desert,2019-08-01,13413.64
4522,Black Desert,2019-07-01,11777.58
4523,Black Desert,2019-06-01,11172.32
4524,Black Desert,2019-05-01,14931.93
4525,Black Desert,2019-04-01,12089.84
4526,Black Desert,2019-03-01,13893.85
4527,Black Desert,2019-02-01,11840.04
4528,Black Desert,2019-01-01,13663.56
4529,Black Desert,2018-12-01,10753.90
4530,Black Desert,2018-11-01,10692.41
4531,Black Desert,2018-10-01,9852.53
4532,Black Desert,2018-09-01,12047.20
4533,Black Desert,2018-08-01,10879.53
4534,Black Desert,2018-07-01,14164.37
4535,Black Desert,2018-06-01,14892.73
4536,Black Desert,2018-05-01,13966.31
4537,Black Desert,2018-04-01,14362.13
4538,Black Desert,2018-03-01,14971.90
4539,Black Desert,2018-02-01,16063.77
4540,Black Desert,2018-01-01,15559.89
4541,Black Desert,2017-12-01,12019.62
4542,Black Desert,2017-11-01,10103.36
4543,Black Desert,2017-10-01,12642.57
4544,Black Desert,2017-09-01,12055.83
4545,Black Desert,2017-08-01,14033.99
4546,Black Desert,2017-07-01,19705.27
4547,Black Desert,2017-06-01,16513.13
4548,Black Desert,2017-05-01,2608.49
